id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4227273,Casa del Arte,8689702,Gale,Other Cities,Pasadena,34.16808,-118.14333,Entire home/apt,175,700,5,2016-12-15,0.07,2,364,0,
4227570,"Private oasis, perfect for city distancing",21941179,David,City of Los Angeles,Mid-City,34.05065,-118.37032,Entire home/apt,289,2,124,2021-10-19,3.19,1,312,29,HSR19-003153
4233266,Quiet Room w/Amenities,21964350,Josh,City of Los Angeles,Hollywood Hills West,34.09742,-118.362,Private room,85,30,35,2016-07-06,0.52,1,0,0,
4235022,Huge&tidy room for rent/midcity LA,3541461,Elena,City of Los Angeles,Arlington Heights,34.04537,-118.31841,Private room,48,30,2,2014-11-30,0.02,3,0,0,
4235156,Oceanfront Celebrity Styled Home,2843111,Natalie,Other Cities,Malibu,34.03354,-118.74194,Entire home/apt,4251,3,11,2021-10-12,0.14,5,350,3,STR21-0157
4240663,Private Modern Hollywood Cottage W/Private Patio 2,14980533,Daniel,City of Los Angeles,East Hollywood,34.08841,-118.30671,Entire home/apt,169,30,40,2021-10-02,0.53,3,345,2,
4241558,Immaculate WeHo 2 Bdrm - All New!,16672866,Carlos,Other Cities,West Hollywood,34.09259,-118.34489,Entire home/apt,550,10,1,2014-12-20,0.01,20,365,0,
4242100,Los Angeles / Universal Studios / Studio City Area,16672866,Carlos,City of Los Angeles,Studio City,34.14549,-118.37446,Entire home/apt,314,30,21,2019-12-26,0.25,20,365,0,
4242301,Private room in a Spanish style 4plex building.,22013603,Christine,City of Los Angeles,Hancock Park,34.08039,-118.34265,Private room,100,30,0,,,1,0,0,
4242907,Tiny and cozy room near downtown LA,3541461,Elena,City of Los Angeles,Arlington Heights,34.04541,-118.31871,Private room,45,30,6,2016-12-07,0.07,3,47,0,
4243896,"Penthouse Living at a Hip, Renovated Loft in the Heart of LA",3324376,Alex From Abode,City of Los Angeles,Downtown,34.04455,-118.25224,Entire home/apt,218,2,316,2021-09-17,3.82,23,327,20,
4245267,Westchester unit Near LAX & Beaches,22031348,Josean,City of Los Angeles,Westchester,33.95804,-118.38203,Entire home/apt,130,30,25,2020-10-12,0.37,1,222,0,
4251124,Petite Luxe West,22060067,Dawn,City of Los Angeles,Woodland Hills,34.16989,-118.61906,Entire home/apt,135,31,120,2021-07-31,1.49,1,319,4,
4251439,HOLLYWD NEW/ 2BDRM/KING/WeHo/AIR/WIFI,1511369,D. Marilyn,City of Los Angeles,Hollywood,34.09448,-118.35695,Entire home/apt,126,31,102,2021-05-15,1.21,6,108,2,
4252654,1st fl. guest suite - historic home - disinfected,22069336,Sharon,Unincorporated Areas,Altadena,34.19029,-118.13002,Private room,65,4,20,2021-02-21,0.53,1,112,1,
4256314,"Malibu, Carbon Beach- Bungalow Ten",21817201,The Malibu Suites,Other Cities,Malibu,34.03869,-118.6724,Entire home/apt,499,2,314,2021-10-31,4.70,8,0,85,STR21-0028
4256919,3 Bd Cottage Downtown Culver City!,17532979,Crystal May,Other Cities,Culver City,34.0166,-118.39572,Entire home/apt,200,3,1,2015-12-01,0.01,1,0,0,
4258959,"Cozy Apartment, Hilltop Sunset Boulevard.",21673586,Yolanda,City of Los Angeles,Echo Park,34.07859,-118.26867,Entire home/apt,150,30,55,2019-11-10,1.83,4,180,1,
4262153,bedroom with balcony view - 1.5 from beach,22067921,Rita,Other Cities,Manhattan Beach,33.89008,-118.39219,Private room,65,30,82,2021-07-18,1.46,3,280,2,
4263203,"Contemporary Loft, view of Iconic downtown Towers",22128615,Sanjeev,City of Los Angeles,Downtown,34.04743,-118.25184,Entire home/apt,99,30,60,2020-06-19,1.26,1,0,0,HSR19-003445
4264352,Visit LA Live from a Spacious Industrial Loft,3324376,Alex From Abode,City of Los Angeles,Downtown,34.0456,-118.25412,Entire home/apt,160,2,270,2021-05-03,3.68,23,339,10,
4266628,Cozy Hollywood Hills Studio,2748853,Carrie,City of Los Angeles,Hollywood Hills,34.10554,-118.33357,Entire home/apt,85,30,0,,,1,0,0,
4267700,HOME in LA! Northridge Estates,7391588,Marissa,City of Los Angeles,Northridge,34.24563,-118.56172,Shared room,35,31,29,2021-05-09,0.52,6,364,2,
4268609,Chic Family Home on Coveted Flat Walk Street,5774112,Karin,Other Cities,Manhattan Beach,33.884403,-118.407845,Entire home/apt,757,30,11,2021-08-02,0.13,1,300,1,
4270001,The Zen Upstairs,21420324,Ana,City of Los Angeles,Sawtelle,34.02577,-118.44902,Private room,78,30,260,2021-10-16,3.83,1,46,1,HSR19-002121
4270516,Boutique house/yard near Westwood - Room #1,457337,Craig,City of Los Angeles,Rancho Park,34.03925,-118.42677,Private room,114,30,19,2020-02-16,0.25,3,306,0,HSR19-001646
4271029,Zen large 1 story house in Great Neighborhood,22174795,Carol,City of Los Angeles,Hancock Park,34.07279,-118.33887,Entire home/apt,440,30,150,2020-03-16,1.88,1,155,0,HSR19-001296
4271070,Spacious 2BR2BA by LAX & Venice parking for 2,4865547,Jason,City of Los Angeles,Westchester,33.97276,-118.37505,Entire home/apt,276,30,113,2021-09-05,1.77,1,349,17,HSR20-000712
4271795,Chic Private Wing w/ Pool and Spa,22179299,Diane,Other Cities,West Hollywood,34.08919,-118.37194,Private room,200,30,10,2019-08-16,0.33,2,365,0,
4275461,2BD House With Yard Near Universal,22196594,Paul & Tabitha,City of Los Angeles,Toluca Lake,34.15096,-118.36466,Entire home/apt,155,30,371,2020-01-18,4.63,2,59,0,
4275893,Venice Pro Cleaned & Sanitized Beach House,1448739,Shaahin,City of Los Angeles,Del Rey,33.99308,-118.43837,Entire home/apt,267,1,199,2021-10-25,4.60,1,284,33,HSR20-000432
4277635,Living Room area huge sofa,22207538,Barry,City of Los Angeles,Mar Vista,34.01378,-118.42201,Private room,200,30,0,,,2,0,0,
4278517,Burbank 1 BR Guest House with Separate Entrance,22212572,Jessica,Other Cities,Glendale,34.15844,-118.30243,Entire home/apt,129,2,58,2021-09-30,0.77,1,144,12,
4278990,"1909 Old Style Sunny Bungalow, City Center Close",22215213,Ginger,Other Cities,Pasadena,34.15556,-118.1406,Entire home/apt,120,1,430,2021-08-28,5.35,1,252,22,SRH2018-00088
4279041,Cottage Near the Sea!,6701135,John,City of Los Angeles,Pacific Palisades,34.04461,-118.53428,Entire home/apt,129,3,463,2021-10-24,5.96,1,257,43,HSR19-002500
4279277,Private Room 3 miles from the Beach,22207538,Barry,City of Los Angeles,Mar Vista,34.01318,-118.42211,Private room,400,30,4,2015-12-23,0.06,2,365,0,
4279381,STUDIO CITY-SHERMAN OAK-STUDIOS UNIVERSAL-NEW UNIT,16672866,Carlos,City of Los Angeles,Studio City,34.14505,-118.37503,Entire home/apt,285,30,41,2020-01-30,1.86,20,365,0,
4284302,Colorful Boutique Home Close to the Beach,8366077,Helene,City of Los Angeles,Westchester,33.96119,-118.41338,Entire home/apt,212,30,184,2021-10-24,2.36,3,15,16,HSR19-004732
4284953,Vibrant Ocean View Townhouse with Terrace,81607,Michael & Robert,Other Cities,Long Beach,33.75761,-118.14091,Entire home/apt,350,30,71,2021-08-07,1.37,1,262,7,
4286567,Classic Hollywood Apartment,19298557,Ethan,City of Los Angeles,Hollywood,34.09396,-118.33631,Entire home/apt,75,30,32,2021-08-15,0.61,3,347,4,
4287765,Santa Monica Retreat #218763,19683667,Meenu,Other Cities,Santa Monica,34.01607,-118.45941,Entire home/apt,110,30,150,2021-09-03,2.35,1,77,1,218763
4296177,Silverlake Oasis w/Hot Tub Next To Sunset Junction,2019864,Jason,City of Los Angeles,Silver Lake,34.09532,-118.27955,Entire home/apt,400,30,54,2019-07-29,0.64,1,0,0,HSR19-003502
4303640,two fully furnished rooms with pool,3841452,Your Host,City of Los Angeles,Lake Balboa,34.19873,-118.50154,Private room,99,180,1,2015-07-24,0.01,4,0,0,
4304920,UNIQUE GUEST ROOM IN HOLLYWOOD HILLS CHALET,5489198,Robert,City of Los Angeles,Hollywood Hills West,34.10448,-118.37904,Private room,42,30,3,2016-12-16,0.05,2,0,0,
4305143,OCEAN VIEW w. 2 BEDROOMS & 2 BATH,12878052,Ken,Other Cities,Long Beach,33.76584,-118.18816,Entire home/apt,195,30,23,2021-02-26,0.29,1,251,1,
4310757,Beautiful and Cozy Guesthouse,22376246,Zahra,Other Cities,Santa Monica,34.04122,-118.47676,Entire home/apt,161,1,105,2021-10-16,1.52,1,69,22,228523
4311432,Unique venice home. Beautiful light and open space,11755023,Katie,City of Los Angeles,Venice,33.99736,-118.46777,Entire home/apt,500,3,15,2021-09-06,1.54,1,55,9,HSR20-001288
4311740,⛨PRIVATE ⛨ Kitchenette+King bed+Wifi+Netflix,14452391,Nidia & Andres,City of Los Angeles,Canoga Park,34.21089,-118.61308,Entire home/apt,78,5,204,2021-10-24,3.16,2,290,26,HSR19-000536
4312342,Bohemian Bedroom,19412069,Vickie,Other Cities,Redondo Beach,33.84542,-118.37893,Private room,74,3,115,2021-10-22,1.68,4,247,11,
4316799,Cool Beach Hideaway,19412069,Vickie,Other Cities,Redondo Beach,33.84626,-118.37939,Private room,59,3,129,2021-10-21,1.87,4,267,16,
4317357,Beautiful Cozy Spanish in Mid-City for Holidays!,27537,Sarah,City of Los Angeles,Mid-City,34.04729,-118.35944,Entire home/apt,195,1,6,2020-01-09,0.07,2,0,0,HSR19-002698
4317515,Rustic Canyon Retreat,22414971,Tabitha,Other Cities,Sierra Madre,34.16968,-118.04776,Entire home/apt,242,3,40,2021-10-27,1.85,2,245,27,
4318812,Beautiful room in light & quiet bungalow in Venice,2014711,Sharoz,City of Los Angeles,Venice,33.99317,-118.45921,Private room,150,30,16,2020-02-27,0.36,1,179,0,HSR19-003392
4325399,"Lrg Apt. Downtown LA view, Pool!",22460194,Leah,City of Los Angeles,Westlake,34.0713,-118.28135,Entire home/apt,86,30,0,,,1,0,0,
4325638,Sleek 2+2 in Hollywood,16672866,Carlos,City of Los Angeles,Hollywood,34.10041,-118.34605,Entire home/apt,493,30,1,2015-05-03,0.01,20,365,0,
4325777,"Updated March 2015, 2 bdrm apt",7786503,Mallorie & Pierre,Other Cities,Gardena,33.88962,-118.3065,Entire home/apt,100,3,162,2021-10-31,2.47,4,106,22,
4326065,Superb Venice location for beach & Abbot Kinney,22211728,Mark & Laci,City of Los Angeles,Venice,33.99398,-118.46693,Entire home/apt,185,30,92,2019-11-30,1.53,3,348,0,
4331882,Enchanting guest suite in Hollywood Hills!,22491481,Robin,City of Los Angeles,Hollywood,34.10068,-118.36057,Entire home/apt,135,5,39,2021-10-21,0.76,2,306,14,HSR20-002729
4333284,"Private Guest House with GYM &  Patio BH, Westwood",22497951,David,City of Los Angeles,Westwood,34.058,-118.42525,Entire home/apt,240,2,96,2021-09-20,1.29,1,265,2,HSR21-000526
4334573,Modern One Bedroom in Santa Monica,18082,Leila,Other Cities,Santa Monica,34.01968,-118.49007,Entire home/apt,110,31,0,,,1,0,0,
4335296,324 Lux 1 bedrm Loft Nr UCLA &Buses on Westwood Bl,3392276,Amir,City of Los Angeles,West Los Angeles,34.04711,-118.43363,Entire home/apt,53,30,33,2021-01-06,0.51,42,236,1,
4335391,2+2 in the heart of beverly hills,22510988,עוזי,Other Cities,Beverly Hills,34.05969,-118.39606,Entire home/apt,140,200,0,,,1,365,0,
4339227,Charming NoHo guest Studio With  Private entrance.,17893425,Keiko,City of Los Angeles,North Hollywood,34.17659,-118.38559,Entire home/apt,115,1,323,2021-10-28,7.47,3,142,98,HSR19-000773
4342354,Sunny Stylish Mid Century Bungalow & Big Backyard,2166065,Peter,Other Cities,Santa Monica,34.0041,-118.4722,Entire home/apt,223,3,117,2021-10-21,1.67,1,296,25,
4348108,Sunny townhouse in a prime location,12851279,Gad,City of Los Angeles,Mid-Wilshire,34.06785,-118.3599,Entire home/apt,150,30,3,2016-11-02,0.05,1,0,0,
4348915,The Pelagic Cottage - Venice,22442950,Mabel & Robert,City of Los Angeles,Venice,33.99728,-118.45814,Entire home/apt,112,3,272,2021-10-22,4.96,1,0,6,HSR19-000195
4350621,Beautiful Craftsman in Silver Lake,22254913,Boris,City of Los Angeles,Silver Lake,34.07837,-118.27545,Entire home/apt,125,30,94,2020-02-06,1.99,2,275,0,
4350779,Ocean View Malibu Mountain Retreat,11263829,Ling And David,Unincorporated Areas,Unincorporated Santa Monica Mountains,34.05171,-118.64392,Entire home/apt,454,5,218,2021-10-23,3.44,3,120,38,
4351047,Ocean View Malibu Hideaway,11263829,Ling And David,Unincorporated Areas,Unincorporated Santa Monica Mountains,34.05056,-118.64333,Entire home/apt,361,5,226,2021-10-16,3.45,3,154,25,
4351772,Sunny Venice Guest House w/Hot Tub,3094233,Chelsey,City of Los Angeles,Venice,33.99576,-118.45554,Entire home/apt,150,30,6,2017-09-18,0.12,1,0,0,
4351904,Your Own Private Resort,16726930,Ilda & Mike,Other Cities,Glendale,34.17687,-118.27568,Entire home/apt,223,5,116,2021-10-08,1.91,1,314,13,
4353236,Hollywood Courtyard Bungalow,9843837,Michael,City of Los Angeles,Hollywood,34.09289,-118.34036,Entire home/apt,98,31,125,2019-08-20,1.51,5,0,0,
4359831,Bohemian East Hollywood Charm!,40884,Suzan And Michael,City of Los Angeles,East Hollywood,34.09553,-118.29971,Entire home/apt,99,31,33,2021-08-01,0.52,2,75,2,
4365999,Sohome Beach Cottage - Three Short Blocks to Beach,22663351,Katherine,Other Cities,Redondo Beach,33.83296,-118.38597,Entire home/apt,94,30,3,2021-07-10,0.06,1,237,1,
4370027,Perfectly located Townhouse,22685807,Angelica & Marc,City of Los Angeles,Beverly Grove,34.07608,-118.37438,Entire home/apt,100,30,8,2016-05-24,0.10,1,0,0,
4371920,Spacious 1 Bedroom near Runyon,17084042,Skylar,City of Los Angeles,Hollywood Hills West,34.10429,-118.34615,Entire home/apt,190,30,4,2015-03-16,0.05,1,363,0,
4376861,Westwood prime location pvt ba/pkg,22724387,Matt,City of Los Angeles,Westwood,34.0596,-118.43898,Private room,78,30,26,2021-09-17,0.68,1,239,1,
4377952,Sunset Views Hillside HotTub Home,22730612,Aimee,City of Los Angeles,Woodland Hills,34.1517,-118.59131,Entire home/apt,460,2,143,2021-10-18,1.77,1,239,23,HSR21-001095
4379093,"Luxury, Top Floor, 2/2 in Hollywood",22737172,Douglas,City of Los Angeles,Hollywood,34.08598,-118.33252,Entire home/apt,175,30,0,,,1,0,0,
4379217,Bedroom Suite in Echo Park,17309242,Tracy,City of Los Angeles,Echo Park,34.0896,-118.24381,Private room,99,30,20,2019-08-17,0.24,6,276,0,
4380030,BIG PRIVATE ROOM AND BATHROOM,1424665,Giada,City of Los Angeles,Del Rey,33.99614,-118.41816,Private room,60,30,0,,,1,0,0,
4386566,The Studio at Venice Beach,5610403,Jesse & Abha,City of Los Angeles,Venice,33.99427,-118.45776,Entire home/apt,135,2,451,2021-10-31,5.55,1,335,51,HSR19-002942
4387183,Private Room in Hollywood Home,13158011,Nadia & Pavel,City of Los Angeles,East Hollywood,34.09494,-118.29352,Private room,45,31,48,2021-09-27,0.63,7,246,4,
4387661,Contemporary living in a very attractive area,22779073,Yoseph,City of Los Angeles,Windsor Square,34.06798,-118.31568,Entire home/apt,76,30,11,2021-07-12,0.13,1,289,4,
4387931,Not A Share - Santa Monica/UCLA Ajd,12340910,Jared,City of Los Angeles,Sawtelle,34.04554,-118.45451,Entire home/apt,69,30,0,,,1,0,0,
4396985,Designer House in Beverly Hills,22660922,Jean-Pierre,Other Cities,Beverly Hills,34.09022,-118.4197,Entire home/apt,1129,5,9,2021-09-04,0.26,1,295,5,
4397034,Serenity Spot -One Bedroom Apt.,22827570,Enisa,City of Los Angeles,Mar Vista,34.01415,-118.44083,Entire home/apt,85,30,14,2019-09-29,0.37,1,0,0,
4404757,Spacious and clean at Venice canals and beach !,1381289,Tawny,Unincorporated Areas,Marina del Rey,33.96825,-118.45313,Entire home/apt,203,30,2,2020-08-28,0.14,11,89,0,
4405779,Studio-Walk To Beach-Marina Del Rey,8305974,Alex,Unincorporated Areas,Marina del Rey,33.98214,-118.46059,Entire home/apt,62,30,0,,,1,33,0,
4410211,Great cozy large studio apt in KTown close to all!,22762836,Rhonda,City of Los Angeles,Koreatown,34.06443,-118.28897,Entire home/apt,70,30,18,2019-11-11,0.50,1,0,0,
4410744,1920's Era Chateau Silver Lake/LA,6121136,Gisele,City of Los Angeles,Silver Lake,34.09407,-118.27265,Entire home/apt,129,30,93,2021-08-06,1.14,5,217,4,Exempt - This listing is a transient occupancy residential structure
4411525,Fantastic Santa Monica Beach,22898231,Betsy,Other Cities,Santa Monica,34.0073,-118.48551,Entire home/apt,198,30,89,2021-08-31,1.05,1,242,9,229676
4418929,Luxury Condo Pasadena Center 2BR,10384816,John,Other Cities,Pasadena,34.14108,-118.14342,Entire home/apt,140,30,13,2021-09-10,0.32,1,266,3,
4422234,Stylish Retro Loft in Downtown!!,15588033,Brandi,City of Los Angeles,Downtown,34.04364,-118.25235,Entire home/apt,130,30,0,,,1,0,0,
4424041,Master bedroom with attached bathroom,6262970,Anna,Other Cities,Santa Monica,34.0343,-118.47427,Private room,83,1,241,2021-10-21,4.45,1,13,38,229869
4431792,✺ Charming Cottage in the Trees ✺,13976267,Sean And Amber,Unincorporated Areas,Topanga,34.08816,-118.59746,Entire home/apt,258,2,138,2021-10-10,1.73,1,303,32,
4436652,The Enchanted Manor  Hidden Oasis,60057,Georgia,City of Los Angeles,Valley Village,34.16505,-118.41165,Private room,424,2,18,2021-07-28,0.45,2,339,3,HSR19-000906
4438508,"Venice home w/deck, yard, & parking",23038111,Lisa,City of Los Angeles,Venice,33.99612,-118.45214,Entire home/apt,225,30,145,2021-04-30,1.91,2,159,1,
4438688,Venice bungalow with yard,23038111,Lisa,City of Los Angeles,Venice,33.99645,-118.45197,Entire home/apt,160,30,161,2021-07-16,2.13,2,178,2,
4440059,Spacious cottage near NoHo Arts,7754504,Liana,City of Los Angeles,Valley Village,34.17031,-118.38832,Entire home/apt,115,30,161,2021-10-17,1.93,1,308,6,
4440737,Spectacular Malibu Beach Front,23050044,Chad,Other Cities,Malibu,34.03902,-118.66783,Entire home/apt,511,3,68,2021-10-24,0.89,1,162,12,STR21-0095
4446316,Spacious Bedroom Private Bathroom W Free Parking,23074989,Ling,Other Cities,Gardena,33.89379,-118.31756,Private room,67,5,344,2021-10-16,4.47,3,240,6,
4446693,South Pasadena Sanctuary,1540864,Angela,Other Cities,South Pasadena,34.11554,-118.15769,Entire home/apt,300,28,14,2021-10-24,0.26,1,42,1,
4447624,Spacious Home Near Rose Bow,20897165,William,Unincorporated Areas,La Crescenta-Montrose,34.22973,-118.22852,Private room,95,2,10,2021-09-13,0.13,3,350,2,
4448164,English Style Villa near Rose Bowl,20897165,William,Other Cities,La Canada Flintridge,34.22931,-118.22679,Private room,110,2,15,2021-10-12,0.19,3,350,5,
4449489,"Hermosa Cottage (1 Month Min. Stay, 30+ Days Only)",8119844,Rob,Other Cities,Hermosa Beach,33.86582,-118.3994,Entire home/apt,320,30,81,2020-11-13,0.98,2,60,1,
4454397,"Bright, Open, and Peaceful House near Abbot Kinney",880382,Brianne,City of Los Angeles,Venice,33.99007,-118.46246,Entire home/apt,400,31,122,2021-05-31,1.52,3,223,3,
4455320,Gated Hollywood Pool Villa,23118355,Ashton,City of Los Angeles,Hollywood,34.08547,-118.34166,Entire home/apt,650,3,67,2021-10-24,2.45,23,341,6,HSR19-001200
4457998,Relax Master with Private Entrance & Private bath,23133031,Tom,Other Cities,Norwalk,33.91278,-118.0981,Private room,55,1,284,2020-11-30,4.19,3,0,1,
4463795,Private room  with bath,18429531,Martha,Other Cities,West Hollywood,34.08769,-118.36949,Private room,95,3,182,2020-01-13,2.31,1,0,0,
4463809,Stunning Hancock Park home + pool + steam room,23159721,Jenn,City of Los Angeles,Windsor Square,34.0726,-118.3151,Entire home/apt,750,30,3,2019-12-28,0.05,1,0,0,HSR19-004963
4464215,"The Linnie House, Venice Canals",1127004,Mia,City of Los Angeles,Venice,33.98556,-118.46443,Entire home/apt,600,31,74,2019-12-01,1.91,1,216,0,
4464924,Glorious Laurel Canyon Retreat - perfect location!,1937752,Sarah,City of Los Angeles,Hollywood Hills West,34.10645,-118.36913,Entire home/apt,79,30,95,2021-10-21,3.08,2,91,3,Exempt
4469308,"Heart of LA, Private Bath",2528914,Amanda,City of Los Angeles,Fairfax,34.08038,-118.35638,Private room,80,30,172,2019-07-27,2.13,1,0,0,
4469479,Dogtown Loft,10658835,Brandon,City of Los Angeles,Venice,33.99446,-118.47427,Entire home/apt,650,30,15,2021-07-03,0.24,9,365,4,
4470174,Main Street Loft,10658835,Brandon,City of Los Angeles,Venice,33.99694,-118.47841,Entire home/apt,550,30,2,2018-07-12,0.04,9,365,0,228065
4475887,NEWLY RENOVATED 2 BDR/2 BATH HEART OF WEHO,6723261,Nate,Other Cities,West Hollywood,34.0933,-118.37537,Entire home/apt,164,60,9,2019-12-10,0.32,2,301,0,
4480520,Classic and Convenient Bungalow in Pasadena,9374760,Hoss & Cathy,Other Cities,Pasadena,34.12998,-118.15777,Entire home/apt,160,4,77,2020-01-08,0.93,1,90,0,5RH2018-00095
4482047,Charming Garden Cottage in Hancock Park,5461678,Catherine,City of Los Angeles,Hancock Park,34.08057,-118.33049,Entire home/apt,115,30,31,2020-03-23,1.08,1,0,0,HSR19-000098
4484361,Unique Artist's Loft,23264771,Ann & Jenna,Other Cities,Glendale,34.17576,-118.28333,Entire home/apt,105,2,24,2018-09-24,0.61,1,247,0,
4485653,Private Guesthouse Apartment Hidden in the Hills.,6230554,Asher,City of Los Angeles,Echo Park,34.09082,-118.25589,Entire home/apt,169,31,89,2021-02-15,2.18,1,275,1,HSR19-002188
4490396,Spanish Style House- Woman Only!,10088844,Lisa,City of Los Angeles,West Adams,34.02797,-118.35041,Private room,162,30,0,,,1,0,0,
